N,coverage,match_level,ethnicity,model_variant
535356667.7410719,1.0,8of8,Chinese,same_ethnicity
573844164.8302405,1.0,8of8,Chinese,same_ethnicity
615098578.8580505,1.0,8of8,Chinese,same_ethnicity
659318827.1333542,1.0,8of8,Chinese,same_ethnicity
706718127.3927476,1.0,8of8,Chinese,same_ethnicity
757525025.8771889,1.0,8of8,Chinese,same_ethnicity
811984499.3184009,1.0,8of8,Chinese,same_ethnicity
870359136.1485183,1.0,8of8,Chinese,same_ethnicity
932930402.6284696,1.0,8of8,Chinese,same_ethnicity
1000000000.0,1.0,8of8,Chinese,same_ethnicity
1000.0,0.32001374516757797,8of8,Chinese,cross_ethnic
1071.8913192051275,0.3311842850647401,8of8,Chinese,cross_ethnic
1148.9510001873086,0.3425219573651417,8of8,Chinese,cross_ethnic
1231.550603292826,0.3540178468082906,8of8,Chinese,cross_ethnic
1320.088400831418,0.3656628081069124,8of8,Chinese,cross_ethnic
1414.991297434576,0.37744753738506664,8of8,Chinese,cross_ethnic
1516.7168884709226,0.38936262667154004,8of8,Chinese,cross_ethnic
1625.7556664437934,0.4013986005602972,8of8,Chinese,cross_ethnic
1742.6333860096508,0.4135459355571926,8of8,Chinese,cross_ethnic
1867.9135990207828,0.425795063709729,8of8,Chinese,cross_ethnic
2002.2003718155845,0.43813636284011104,8of8,Chinese,cross_ethnic
2146.1411978584038,0.4505601361108147,8of8,Chinese,cross_ethnic
2300.430119772917,0.4630565838272034,8of8,Chinese,cross_ethnic
2465.811075822604,0.4756157704180487,8of8,Chinese,cross_ethnic
2643.0814869741057,0.48822758951551015,8of8,Chinese,cross_ethnic
2833.096101839324,0.5008817300346556,8of8,Chinese,cross_ethnic
3036.771118035457,0.5135676461428542,8of8,Chinese,cross_ethnic
3255.0885998350564,0.526274533985361,8of8,Chinese,cross_ethnic
3489.1012134067737,0.5389913179373744,8of8,Chinese,cross_ethnic
3739.937302478798,0.5517066489115277,8of8,Chinese,cross_ethnic
4008.8063288984645,0.564408916796256,8of8,Chinese,cross_ethnic
4297.00470432084,0.5770862783971233,8of8,Chinese,cross_ethnic
4605.922041145103,0.5897267013092636,8of8,Chinese,cross_ethnic
4937.047852839004,0.6023180230260275,8of8,Chinese,cross_ethnic
5291.978735958442,0.6148480233916052,8of8,Chinese,cross_ethnic
5672.426068491977,0.6273045073615953,8of8,Chinese,cross_ethnic
6080.224261649421,0.639675394071499,8of8,Chinese,cross_ethnic
6517.339604882421,0.651948807533053,8of8,Chinese,cross_ethnic
6985.879746785249,0.6641131639520056,8of8,Chinese,cross_ethnic
7488.103857590023,0.6761572507205452,8of8,Chinese,cross_ethnic
