sample_id,cluster,pc1,pc2
BMDP_OUT_24522,Cluster_1,1.1910814392670224,-0.10377561242836732
BMDP_OUT_24523,Cluster_3,0.46849364799511706,-0.24115218883062528
BMDP_OUT_24524,Cluster_3,0.46849364799511706,-0.24115218883062528
BMDP_OUT_24525,Cluster_3,-0.11204488827685624,-1.0291577378196288
BMDP_OUT_24526,Cluster_3,-0.11204488827685624,-1.0291577378196288
BMDP_OUT_24527,Cluster_3,-0.15893256186001628,-0.07519328119999064
BMDP_OUT_24528,Cluster_3,-0.15893256186001628,-0.07519328119999064
BMDP_OUT_24621,Cluster_3,-0.7347433046326903,-0.5537452947369285
BMDP_OUT_24622,Cluster_3,-0.7347433046326903,-0.5537452947369285
BMDP_OUT_24625,Cluster_3,0.393863824395824,-0.16512792283787764
BMDP_OUT_24626,Cluster_3,0.393863824395824,-0.16512792283787764
BMDP_OUT_24627,Cluster_2,-0.03875808891878532,0.6360175776440024
BMDP_OUT_24628,Cluster_2,-0.03875808891878532,0.6360175776440025
BMDP_OUT_24629,Cluster_2,-0.2139165449362226,0.5708014793763766
BMDP_OUT_24630,Cluster_2,-0.2139165449362226,0.5708014793763766
BMDP_OUT_24631,Cluster_2,-0.9715451561886752,0.12033844565272307
BMDP_OUT_24632,Cluster_2,-0.9715451561886752,0.12033844565272307
BMDP_OUT_24635,Cluster_2,-0.5846849371882413,0.7647451441694667
BMDP_OUT_24636,Cluster_2,-0.5846849371882413,0.7647451441694667
BMDP_OUT_24637,Cluster_2,-0.7534209934796512,0.18635785635115265
BMDP_OUT_24638,Cluster_2,-0.7534209934796512,0.18635785635115265
BMDP_OUT_24639,Cluster_1,0.9820007544530206,0.4273534802455208
BMDP_OUT_24640,Cluster_1,0.9820007544530206,0.4273534802455208
BMDP_OUT_24641,Cluster_1,0.13244621704557302,-0.26959177002822393
BMDP_OUT_24642,Cluster_1,0.13244621704557302,-0.26959177002822393
BMDP_OUT_24643,Cluster_2,-0.24082654997027927,0.4205025133036847
BMDP_OUT_24644,Cluster_2,-0.24082654997027927,0.4205025133036847
BMDP_OUT_24655,Cluster_3,-0.11248523660165596,-0.30352396674147053
BMDP_OUT_24656,Cluster_3,-0.11248523660165596,-0.30352396674147053
BMDP_OUT_24790,Cluster_3,0.4092209522875918,-0.09277786157285935
BMDP_OUT_24791,Cluster_3,0.4092209522875918,-0.09277786157285935
BMDP_OUT_25334,Cluster_3,-0.33966610442681444,-0.9207753038847935
BMDP_OUT_25335,Cluster_3,-0.33966610442681444,-0.9207753038847935
BMDP_OUT_25622,Cluster_2,-1.1302920670074175,1.0327677349360207
BMDP_OUT_25623,Cluster_2,-1.1302920670074175,1.0327677349360207
BMDP_OUT_25624,Cluster_2,-1.014815681632196,1.2175474749280168
BMDP_OUT_25625,Cluster_2,-1.014815681632196,1.2175474749280168
BMDP_OUT_25626,Cluster_1,0.6837821256296231,-0.31907549074110164
BMDP_OUT_25627,Cluster_1,0.6837821256296231,-0.31907549074110164
BMDP_OUT_25628,Cluster_1,0.9709539881214765,0.9517904647666128
BMDP_OUT_25629,Cluster_1,0.9709539881214765,0.9517904647666128
BMDP_OUT_25630,Cluster_2,-1.1481875876913332,0.45834112069998
BMDP_OUT_25631,Cluster_2,-1.1481875876913332,0.45834112069998
BMDP_OUT_25678,Cluster_3,0.34458582594448406,-0.38114048663537603
BMDP_OUT_25679,Cluster_3,0.34458582594448406,-0.38114048663537603
BMDP_OUT_2594,Cluster_1,0.751545540057955,0.31863737785204027
BMDP_OUT_2595,Cluster_3,-0.5535074281102821,-0.294284278549497
BMDP_OUT_2596,Cluster_3,-0.33857511947098007,-0.7145349193247917
BMDP_OUT_2597,Cluster_1,0.8700040878134284,0.03068215418453661
BMDP_OUT_2598,Cluster_2,-0.4893650938644091,0.053640735881389304
BMDP_OUT_2600,Cluster_3,-0.08659932442364707,-0.8110346557039296
BMDP_OUT_2602,Cluster_2,-1.298528195483687,1.1115936630551924
BMDP_OUT_2603,Cluster_1,0.8211021144683619,0.036926726843354366
BMDP_OUT_2604,Cluster_3,0.2459557521610782,-0.21095605678886942
BMDP_OUT_2605,Cluster_1,0.36563024641724684,1.2968486070369274
BMDP_OUT_2606,Cluster_3,0.5795835555811685,-0.20457273845554258
BMDP_OUT_2607,Cluster_3,0.2858952115714364,-0.7610548339270976
BMDP_OUT_2608,Cluster_3,0.4003348826463816,-0.6276841192201013
BMDP_OUT_2609,Cluster_2,-0.2637321902078462,0.5998298608313737
BMDP_OUT_2610,Cluster_1,0.9256099789941077,0.11358656991160708
BMDP_OUT_2611,Cluster_3,-0.1973114613717911,-0.7181321626198416
BMDP_OUT_26254,Cluster_2,-0.486308810871368,0.35866518738226905
BMDP_OUT_26255,Cluster_2,-0.486308810871368,0.35866518738226905
BMDP_OUT_26256,Cluster_1,1.562123555814568,0.4831362590609105
BMDP_OUT_26257,Cluster_1,1.562123555814568,0.4831362590609105
BMDP_OUT_26258,Cluster_1,0.24632695314731556,0.17978936952503166
BMDP_OUT_26259,Cluster_1,0.24632695314731556,0.17978936952503166
BMDP_OUT_26334,Cluster_3,-0.24936268325181157,0.1843659799355768
BMDP_OUT_26335,Cluster_3,-0.24936268325181157,0.1843659799355768
BMDP_OUT_26336,Cluster_1,1.1511800075750738,-0.1548274007112789
BMDP_OUT_26337,Cluster_1,1.1511800075750738,-0.1548274007112789
BMDP_OUT_26338,Cluster_3,-0.028489019771122753,-0.11317743846893306
BMDP_OUT_26339,Cluster_3,-0.028489019771122753,-0.11317743846893306
BMDP_OUT_2634,Cluster_2,-1.019197385807248,0.7561502259855947
BMDP_OUT_26340,Cluster_1,1.1945014582908509,0.9862792793780563
BMDP_OUT_26341,Cluster_1,1.1945014582908509,0.9862792793780563
BMDP_OUT_26342,Cluster_1,0.7906560788504757,-0.029507676069961797
BMDP_OUT_26343,Cluster_1,0.7906560788504757,-0.029507676069961797
BMDP_OUT_26344,Cluster_1,0.8624993863700655,0.1097142279890493
BMDP_OUT_26345,Cluster_1,0.8624993863700655,0.1097142279890493
BMDP_OUT_26346,Cluster_3,0.1634002701936412,-0.7429090681096201
BMDP_OUT_26347,Cluster_3,0.1634002701936412,-0.7429090681096201
BMDP_OUT_26348,Cluster_3,-0.6450643074491127,-1.4779433576116277
BMDP_OUT_26349,Cluster_3,-0.6450643074491127,-1.4779433576116277
BMDP_OUT_2635,Cluster_3,-0.12082319170347403,-0.6675298961928199
BMDP_OUT_26350,Cluster_2,0.26747157991452697,0.5007278229592218
BMDP_OUT_26351,Cluster_2,0.26747157991452697,0.5007278229592218
BMDP_OUT_26354,Cluster_3,-0.7403177589869249,-1.3750233426500584
BMDP_OUT_26355,Cluster_3,-0.7403177589869249,-1.3750233426500584
BMDP_OUT_26360,Cluster_2,-0.9115601993669062,1.130123718287082
BMDP_OUT_26361,Cluster_2,-0.9115601993669062,1.130123718287082
BMDP_OUT_26400,Cluster_3,-0.03404174230742027,-0.3337368692950496
BMDP_OUT_26401,Cluster_3,-0.03404174230742027,-0.3337368692950496
BMDP_OUT_26402,Cluster_1,0.975354349124289,0.12435335161661702
BMDP_OUT_26403,Cluster_1,0.975354349124289,0.12435335161661702
BMDP_OUT_26416,Cluster_3,0.22401840154148026,-0.07967634136439358
BMDP_OUT_26417,Cluster_3,0.22401840154148026,-0.07967634136439358
BMDP_OUT_26456,Cluster_1,1.6972501906241937,-0.002568637342965377
BMDP_OUT_26457,Cluster_1,1.6972501906241937,-0.002568637342965377
BMDP_OUT_26460,Cluster_1,1.4666872500769772,0.07925047573164222
BMDP_OUT_26461,Cluster_1,1.4666872500769772,0.07925047573164222
BMDP_OUT_26464,Cluster_1,1.166997595849781,0.003475351946476843
BMDP_OUT_26465,Cluster_1,1.166997595849781,0.003475351946476843
BMDP_OUT_26466,Cluster_1,1.1489302546440974,-0.322635657415811
BMDP_OUT_26467,Cluster_1,1.1489302546440974,-0.322635657415811
BMDP_OUT_26468,Cluster_1,0.9111185248850355,0.01780721264427204
BMDP_OUT_26469,Cluster_1,0.9111185248850355,0.01780721264427204
BMDP_OUT_26616,Cluster_3,-0.11914173345917708,-0.5577578166657805
BMDP_OUT_26617,Cluster_3,-0.11914173345917708,-0.5577578166657805
BMDP_OUT_26906,Cluster_2,0.04898315811304724,0.626510973281843
BMDP_OUT_26907,Cluster_2,0.04898315811304724,0.626510973281843
BMDP_OUT_26908,Cluster_2,-0.4215431186805837,0.2874101580962589
BMDP_OUT_26909,Cluster_2,-0.4215431186805837,0.2874101580962589
BMDP_OUT_26910,Cluster_1,1.263068113988486,0.15559322400259618
BMDP_OUT_26911,Cluster_1,1.263068113988486,0.15559322400259618
BMDP_OUT_27070,Cluster_3,-0.4970777830637857,-1.2537560182750958
BMDP_OUT_27071,Cluster_3,-0.4970777830637857,-1.2537560182750958
BMDP_OUT_27072,Cluster_3,-0.1590616748923717,-0.5141858319385436
BMDP_OUT_27073,Cluster_3,-0.1590616748923717,-0.5141858319385436
BMDP_OUT_27074,Cluster_1,0.3984987790985941,0.8547215840635404
BMDP_OUT_27075,Cluster_1,0.398498779098594,0.8547215840635404
BMDP_OUT_27138,Cluster_3,-0.25597811090021116,-0.3767985430807587
BMDP_OUT_27139,Cluster_3,-0.25597811090021116,-0.3767985430807587
BMDP_OUT_27144,Cluster_3,0.365766488226111,-0.18226664247735522
BMDP_OUT_27145,Cluster_3,0.365766488226111,-0.18226664247735522
BMDP_OUT_27150,Cluster_3,-0.8928102244818101,-0.7288656606276113
BMDP_OUT_27151,Cluster_3,-0.8928102244818101,-0.7288656606276113
BMDP_OUT_27152,Cluster_3,-0.16715888923645209,-0.5793011769646392
BMDP_OUT_27153,Cluster_3,-0.16715888923645209,-0.5793011769646392
BMDP_OUT_27160,Cluster_3,-0.07314664410027993,-0.5659924682984201
BMDP_OUT_27161,Cluster_3,-0.07314664410027993,-0.5659924682984201
BMDP_OUT_27170,Cluster_3,0.86147096658264,-0.7941482760804569
BMDP_OUT_27171,Cluster_3,0.86147096658264,-0.7941482760804569
BMDP_OUT_2719,Cluster_2,-0.057160674263469685,1.0440078404495898
BMDP_OUT_27192,Cluster_3,0.6661603150847321,-0.15381063825098204
BMDP_OUT_27193,Cluster_3,0.6661603150847321,-0.15381063825098204
BMDP_OUT_27194,Cluster_2,-0.9771088941339152,0.8444652844656731
BMDP_OUT_27195,Cluster_2,-0.9771088941339152,0.8444652844656731
BMDP_OUT_272,Cluster_3,-0.16176440521158422,-0.2105903377107196
BMDP_OUT_2720,Cluster_3,-0.3163930189425136,-1.0339828063421441
BMDP_OUT_2721,Cluster_1,0.9012256445354193,0.31888293449233324
BMDP_OUT_27212,Cluster_2,0.16815486300893118,0.5761325839778461
BMDP_OUT_27213,Cluster_2,0.16815486300893118,0.5761325839778461
BMDP_OUT_2722,Cluster_2,-0.7909148707116882,0.3350429693689292
BMDP_OUT_2723,Cluster_1,0.28991431958087865,0.09689926100851844
BMDP_OUT_27232,Cluster_2,-0.09754339398468406,0.5763180562540141
BMDP_OUT_27233,Cluster_2,-0.09754339398468406,0.5763180562540141
BMDP_OUT_27234,Cluster_3,-0.29038082912685403,-0.6889635755018556
BMDP_OUT_27235,Cluster_3,-0.29038082912685403,-0.6889635755018556
BMDP_OUT_2724,Cluster_2,-0.7722944702486666,1.2116771072226216
BMDP_OUT_273,Cluster_3,-0.025803359785812746,-0.9360358533963494
BMDP_OUT_27304,Cluster_1,0.10408950084645059,0.7589214162062722
BMDP_OUT_27305,Cluster_1,0.10408950084645059,0.7589214162062722
BMDP_OUT_27336,Cluster_2,-0.8510609676994361,1.0038554589718551
BMDP_OUT_27337,Cluster_2,-0.8510609676994361,1.0038554589718551
BMDP_OUT_27348,Cluster_1,0.26077305332565337,0.07440858431126722
BMDP_OUT_27349,Cluster_1,0.26077305332565337,0.07440858431126722
BMDP_OUT_27370,Cluster_3,0.3075083435512447,-0.39550119652320387
BMDP_OUT_27371,Cluster_3,0.3075083435512447,-0.39550119652320387
BMDP_OUT_27524,Cluster_3,-0.5624213417802791,-1.2625315973096995
BMDP_OUT_27525,Cluster_3,-0.5624213417802791,-1.2625315973096995
BMDP_OUT_27526,Cluster_2,-0.2787168596467715,0.5171337254665962
BMDP_OUT_27527,Cluster_2,-0.2787168596467715,0.5171337254665962
BMDP_OUT_27528,Cluster_1,0.25203519930340385,0.15302787757441422
BMDP_OUT_27529,Cluster_1,0.25203519930340385,0.15302787757441422
BMDP_OUT_27530,Cluster_2,-0.5361584016560346,0.5963823095475832
BMDP_OUT_27531,Cluster_2,-0.5361584016560346,0.5963823095475832
BMDP_OUT_27532,Cluster_3,0.3230349732395912,-0.6604162816716472
BMDP_OUT_27533,Cluster_3,0.3230349732395912,-0.6604162816716472
BMDP_OUT_27616,Cluster_1,1.4125543902470594,0.20436191204957216
BMDP_OUT_27617,Cluster_1,1.4125543902470594,0.20436191204957216
BMDP_OUT_27648,Cluster_2,0.019623749990357597,0.4521806650270276
BMDP_OUT_27649,Cluster_2,0.019623749990357597,0.4521806650270276
BMDP_OUT_27650,Cluster_3,0.06409263780309203,-0.19847639991417504
BMDP_OUT_27651,Cluster_3,0.06409263780309203,-0.19847639991417504
BMDP_OUT_27652,Cluster_2,-0.2494575089946018,0.6960282500998919
BMDP_OUT_27653,Cluster_2,-0.2494575089946018,0.6960282500998919
BMDP_OUT_27654,Cluster_2,-1.0071757485117654,1.0845289538473355
BMDP_OUT_27655,Cluster_2,-1.0071757485117654,1.0845289538473355
BMDP_OUT_27688,Cluster_1,0.6409174830252545,-0.36740043978624565
BMDP_OUT_27689,Cluster_1,0.6409174830252545,-0.36740043978624565
BMDP_OUT_27698,Cluster_1,1.4403075223858364,0.4455718360353308
BMDP_OUT_27699,Cluster_1,1.4403075223858364,0.4455718360353308
BMDP_OUT_27702,Cluster_2,-1.1616202695423987,0.3002023925936233
BMDP_OUT_27703,Cluster_2,-1.1616202695423987,0.3002023925936233
BMDP_OUT_27704,Cluster_2,-1.0418306059243974,1.115149244238765
BMDP_OUT_27705,Cluster_2,-1.0418306059243974,1.115149244238765
BMDP_OUT_27718,Cluster_1,0.8367025477636543,-0.020727899414649448
BMDP_OUT_27719,Cluster_1,0.8367025477636543,-0.020727899414649448
BMDP_OUT_28268,Cluster_1,0.4568389863036447,0.4045124620748791
BMDP_OUT_28269,Cluster_1,0.4568389863036447,0.4045124620748791
BMDP_OUT_28270,Cluster_1,1.2847395389124727,1.0994413971235668
BMDP_OUT_28271,Cluster_1,1.2847395389124727,1.0994413971235668
BMDP_OUT_28272,Cluster_3,-0.7235349289821622,-1.3875314170353295
BMDP_OUT_28273,Cluster_3,-0.7235349289821622,-1.3875314170353295
BMDP_OUT_28274,Cluster_2,-0.1390266170558376,0.5066912412675524
BMDP_OUT_28275,Cluster_2,-0.1390266170558376,0.5066912412675524
BMDP_OUT_28276,Cluster_3,-0.4784185195690941,-0.9037589605894392
BMDP_OUT_28277,Cluster_3,-0.4784185195690941,-0.9037589605894392
BMDP_OUT_28278,Cluster_2,-0.7978878980424743,0.2869222320109539
BMDP_OUT_28279,Cluster_2,-0.7978878980424743,0.2869222320109539
BMDP_OUT_28280,Cluster_2,-0.9815860617011078,0.4198875029392479
BMDP_OUT_28281,Cluster_2,-0.9815860617011078,0.4198875029392479
BMDP_OUT_28282,Cluster_2,-0.43345059012748177,0.23918188291057646
BMDP_OUT_28283,Cluster_2,-0.43345059012748177,0.23918188291057646
BMDP_OUT_28284,Cluster_1,1.2841482007891496,0.34544936636912454
BMDP_OUT_28285,Cluster_1,1.2841482007891496,0.34544936636912454
BMDP_OUT_28286,Cluster_3,0.4266650665981716,-0.6626911473509666
BMDP_OUT_28287,Cluster_3,0.4266650665981716,-0.6626911473509666
BMDP_OUT_28288,Cluster_3,-0.5971672174433498,-1.409983834992696
BMDP_OUT_28289,Cluster_3,-0.5971672174433498,-1.409983834992696
BMDP_OUT_28290,Cluster_2,-0.9523753141896572,1.1447890636855855
BMDP_OUT_28291,Cluster_2,-0.9523753141896572,1.1447890636855855
BMDP_OUT_28292,Cluster_1,0.6087122759538609,-0.5690628751580339
BMDP_OUT_28293,Cluster_1,0.6087122759538609,-0.5690628751580339
BMDP_OUT_28294,Cluster_2,-0.35533997490704583,-0.20567867911993548
BMDP_OUT_28295,Cluster_2,-0.35533997490704583,-0.20567867911993548
BMDP_OUT_28296,Cluster_3,-0.2701580965204885,-0.7979033692658933
BMDP_OUT_28297,Cluster_3,-0.2701580965204885,-0.7979033692658933
BMDP_OUT_28298,Cluster_3,0.18916591140331313,-0.3435370775086681
BMDP_OUT_28299,Cluster_3,0.18916591140331313,-0.3435370775086681
BMDP_OUT_28378,Cluster_3,-0.6008480979615277,-0.4688555942002094
BMDP_OUT_28379,Cluster_3,-0.6008480979615277,-0.4688555942002094
BMDP_OUT_28384,Cluster_1,0.8554172690305554,-0.3780861794763464
BMDP_OUT_28385,Cluster_1,0.8554172690305554,-0.3780861794763464
BMDP_OUT_28386,Cluster_3,0.11089093182950611,-0.41888773453247896
BMDP_OUT_28387,Cluster_3,0.11089093182950611,-0.4188877345324789
BMDP_OUT_28390,Cluster_3,0.2828768649897695,-0.22509082861274582
BMDP_OUT_28391,Cluster_3,0.2828768649897695,-0.22509082861274582
BMDP_OUT_28392,Cluster_2,-0.7030933016501368,0.6238785913172116
BMDP_OUT_28393,Cluster_2,-0.7030933016501368,0.6238785913172116
BMDP_OUT_2843,Cluster_3,0.08460215814259314,-0.8815166131686688
BMDP_OUT_2844,Cluster_1,1.144353541349963,0.1746678956553589
BMDP_OUT_28446,Cluster_3,0.1287283779138469,-0.4741918579007919
BMDP_OUT_28447,Cluster_3,0.1287283779138469,-0.4741918579007919
BMDP_OUT_28470,Cluster_3,-0.165590650330416,-0.5321577884094404
BMDP_OUT_28471,Cluster_3,-0.165590650330416,-0.5321577884094404
BMDP_OUT_2849,Cluster_3,0.372585163142244,-0.0673927578885688
BMDP_OUT_2851,Cluster_1,1.0675004056873934,-0.3597129246140674
BMDP_OUT_28630,Cluster_3,0.24434997678903242,-0.48343520043202187
BMDP_OUT_28631,Cluster_3,0.24434997678903242,-0.48343520043202187
BMDP_OUT_28632,Cluster_2,-0.9416281379150666,1.1505168290723888
BMDP_OUT_28633,Cluster_2,-0.9416281379150666,1.1505168290723888
BMDP_OUT_28634,Cluster_2,-0.9427194085921105,0.7350815968301642
BMDP_OUT_28635,Cluster_2,-0.9427194085921105,0.7350815968301642
BMDP_OUT_28636,Cluster_1,1.1842895920700065,0.250824856020745
BMDP_OUT_28637,Cluster_1,1.1842895920700065,0.250824856020745
BMDP_OUT_28638,Cluster_3,0.18455239382528177,-0.15322697234921667
BMDP_OUT_28639,Cluster_3,0.18455239382528177,-0.15322697234921667
BMDP_OUT_28640,Cluster_3,0.31147759587304696,-0.11326038922689083
BMDP_OUT_28641,Cluster_3,0.31147759587304696,-0.11326038922689083
BMDP_OUT_28678,Cluster_3,0.04083838742117997,-0.5835887326015935
BMDP_OUT_28679,Cluster_3,0.04083838742117997,-0.5835887326015935
BMDP_OUT_28680,Cluster_2,-0.6122109399208064,0.8144401260982684
BMDP_OUT_28681,Cluster_2,-0.6122109399208064,0.8144401260982684
BMDP_OUT_28754,Cluster_2,-0.9131159272602545,0.45786535520344906
BMDP_OUT_28755,Cluster_2,-0.9131159272602545,0.45786535520344906
BMDP_OUT_28778,Cluster_2,-0.7408340807485944,-0.1753630116636447
BMDP_OUT_28779,Cluster_2,-0.7408340807485944,-0.1753630116636447
BMDP_OUT_2883,Cluster_3,0.33993968154596754,-0.5675081894916765
BMDP_OUT_2884,Cluster_1,0.9531544862299643,0.043044646280877355
BMDP_OUT_28866,Cluster_2,-0.9560550497584814,0.793437403089251
BMDP_OUT_28867,Cluster_2,-0.9560550497584814,0.793437403089251
BMDP_OUT_28868,Cluster_1,1.5178567845797837,0.22124451429372283
BMDP_OUT_28869,Cluster_1,1.5178567845797837,0.22124451429372283
BMDP_OUT_28870,Cluster_2,-0.947798661416487,1.2404304680650926
BMDP_OUT_28871,Cluster_2,-0.947798661416487,1.2404304680650926
BMDP_OUT_29034,Cluster_1,1.2335061552079292,0.3970061092137228
BMDP_OUT_29035,Cluster_1,1.2335061552079292,0.3970061092137228
BMDP_OUT_29036,Cluster_2,-0.2736689377266672,0.35536352705775304
BMDP_OUT_29037,Cluster_2,-0.2736689377266672,0.35536352705775304
BMDP_OUT_29038,Cluster_3,-0.5117292426164086,-0.6602341867939777
BMDP_OUT_29039,Cluster_3,-0.5117292426164086,-0.6602341867939777
BMDP_OUT_29040,Cluster_3,-0.0336375356619025,-0.45582813022007157
BMDP_OUT_29041,Cluster_3,-0.0336375356619025,-0.45582813022007157
BMDP_OUT_29042,Cluster_3,-0.06939326976062579,-0.23915666910965278
BMDP_OUT_29043,Cluster_3,-0.06939326976062579,-0.23915666910965278
BMDP_OUT_29044,Cluster_2,-1.1518847886336865,-0.3437900783032813
BMDP_OUT_29045,Cluster_2,-1.1518847886336865,-0.3437900783032813
BMDP_OUT_29096,Cluster_3,0.14561298348272422,-0.4349724977518172
BMDP_OUT_29097,Cluster_3,0.14561298348272422,-0.4349724977518172
BMDP_OUT_29106,Cluster_1,0.4890591749556087,-0.6563145231356292
BMDP_OUT_29107,Cluster_1,0.4890591749556087,-0.6563145231356292
BMDP_OUT_29108,Cluster_1,2.008233774911611,0.5006845910193743
BMDP_OUT_29109,Cluster_1,2.008233774911611,0.5006845910193743
BMDP_OUT_29110,Cluster_3,0.012892279348033275,-0.5256210421850197
BMDP_OUT_29111,Cluster_3,0.012892279348033275,-0.5256210421850197
BMDP_OUT_29112,Cluster_1,1.693287324050981,0.44077404032693157
BMDP_OUT_29113,Cluster_1,1.693287324050981,0.44077404032693157
BMDP_OUT_29226,Cluster_2,0.1419263456047637,0.6912512743523145
BMDP_OUT_29227,Cluster_2,0.1419263456047637,0.6912512743523145
BMDP_OUT_29228,Cluster_2,-0.33862263479280597,0.25505901223070754
BMDP_OUT_29229,Cluster_2,-0.33862263479280597,0.25505901223070754
BMDP_OUT_29230,Cluster_1,1.4038492368342559,0.1265281851977001
BMDP_OUT_29231,Cluster_1,1.4038492368342559,0.1265281851977001
BMDP_OUT_29360,Cluster_2,0.22657226098884925,0.7486475061917267
BMDP_OUT_29361,Cluster_2,0.22657226098884925,0.7486475061917267
BMDP_OUT_29394,Cluster_3,-0.5215161723371871,-1.0953490940595534
BMDP_OUT_29395,Cluster_3,-0.5215161723371871,-1.0953490940595534
BMDP_OUT_29396,Cluster_2,-1.347349204162569,0.01955467769586912
BMDP_OUT_29397,Cluster_2,-1.347349204162569,0.01955467769586912
BMDP_OUT_29398,Cluster_2,-1.0594250896597632,0.16620151149515583
BMDP_OUT_29399,Cluster_2,-1.0594250896597632,0.16620151149515583
BMDP_OUT_29440,Cluster_2,-0.7449848878505447,0.5245068264991186
BMDP_OUT_29441,Cluster_2,-0.7449848878505447,0.5245068264991186
BMDP_OUT_29444,Cluster_3,0.2782276341750307,0.028955890005080295
BMDP_OUT_29445,Cluster_3,0.2782276341750307,0.028955890005080295
BMDP_OUT_29446,Cluster_2,-1.0315598024837844,1.184331655806035
BMDP_OUT_29447,Cluster_2,-1.0315598024837844,1.184331655806035
BMDP_OUT_29448,Cluster_1,0.5675811339534436,-0.6669876951719483
BMDP_OUT_29449,Cluster_1,0.5675811339534436,-0.6669876951719483
BMDP_OUT_29450,Cluster_2,-0.7271353096993467,0.5424751825922571
BMDP_OUT_29451,Cluster_2,-0.7271353096993467,0.5424751825922571
BMDP_OUT_29452,Cluster_2,-0.5910952519661248,0.9217003217055161
BMDP_OUT_29453,Cluster_2,-0.5910952519661248,0.9217003217055161
BMDP_OUT_29454,Cluster_3,0.040584023455095236,-0.6950392129857029
BMDP_OUT_29455,Cluster_3,0.040584023455095236,-0.6950392129857029
BMDP_OUT_29456,Cluster_3,-0.008539581005796298,-0.5417520575968948
BMDP_OUT_29457,Cluster_3,-0.008539581005796298,-0.5417520575968948
BMDP_OUT_29458,Cluster_2,-0.808594196326088,0.5605520745838416
BMDP_OUT_29459,Cluster_2,-0.808594196326088,0.5605520745838416
BMDP_OUT_29460,Cluster_2,-0.9396620477111477,0.9717208795628999
BMDP_OUT_29461,Cluster_2,-0.9396620477111477,0.9717208795628999
BMDP_OUT_29462,Cluster_1,0.8773862060571037,-0.3688219356840679
BMDP_OUT_29463,Cluster_1,0.8773862060571037,-0.3688219356840679
BMDP_OUT_29572,Cluster_3,-0.0720742309822763,-0.4526666029212578
BMDP_OUT_29573,Cluster_2,-1.1321233955954857,0.5372609158051024
BMDP_OUT_29574,Cluster_2,-0.9759902740584236,0.7383733827200731
BMDP_OUT_29575,Cluster_3,0.24516983334043418,-0.3143535096470456
BMDP_OUT_29576,Cluster_2,-0.8408607838910972,0.464233775756801
BMDP_OUT_29577,Cluster_2,-0.8408607838910972,0.464233775756801
BMDP_OUT_29578,Cluster_3,0.09292131842814669,-0.47396443327281385
BMDP_OUT_29579,Cluster_2,-0.5919486382699416,-0.05357175545870975
BMDP_OUT_29580,Cluster_2,-0.2979905476618012,-0.09880423437883191
BMDP_OUT_29582,Cluster_1,0.789601455027272,0.2559384397399673
BMDP_OUT_29583,Cluster_2,-0.48651381608034916,0.18291024994936905
BMDP_OUT_29584,Cluster_3,-0.19765360855174843,-0.2646434976531195
BMDP_OUT_29585,Cluster_1,0.655840557235328,0.8933671132212769
BMDP_OUT_29586,Cluster_2,-0.3539841872869137,0.4076163215208032
BMDP_OUT_29746,Cluster_3,0.018190441993295947,-0.6209435572550271
BMDP_OUT_29829,Cluster_3,0.3021525170664062,-0.5002570564533818
BMDP_OUT_29830,Cluster_2,-0.05006988891046871,0.5797965880097548
BMDP_OUT_29831,Cluster_1,1.1321000782562762,-0.2528388416009363
BMDP_OUT_29832,Cluster_3,-0.564344536416502,-0.8583018761371988
BMDP_OUT_29833,Cluster_3,0.3176554638172186,-0.31314303768361335
BMDP_OUT_29834,Cluster_2,-0.7995085065527562,0.7219343288344567
BMDP_OUT_29835,Cluster_3,0.23642241766956018,-0.2990970034388672
BMDP_OUT_29836,Cluster_3,-0.16123119481325535,-0.6025165513244268
BMDP_OUT_29837,Cluster_3,-0.06491936842973048,-0.6934770729706642
BMDP_OUT_29838,Cluster_3,0.029434036316151047,-0.8403623689740871
BMDP_OUT_29847,Cluster_3,0.37246418362178546,-0.5623022620578647
BMDP_OUT_29848,Cluster_3,0.37794055024112594,-0.5299384174651719
BMDP_OUT_29862,Cluster_1,0.9855159109873783,0.1690037567066488
BMDP_OUT_29863,Cluster_3,0.7205432069313379,-0.18292965687988066
BMDP_OUT_29950,Cluster_2,-0.3549461602785047,-0.0356319816254177
BMDP_OUT_30029,Cluster_3,0.02952500783879365,-0.3720197694946452
BMDP_OUT_30030,Cluster_3,0.656561147735401,-0.16538372653947858
BMDP_OUT_30041,Cluster_1,1.17311143666862,-0.23232618597567506
BMDP_OUT_30042,Cluster_1,1.17311143666862,-0.23232618597567506
BMDP_OUT_30043,Cluster_1,0.7562750157491915,0.17958161305175813
BMDP_OUT_30044,Cluster_1,0.7562750157491915,0.17958161305175813
BMDP_OUT_30045,Cluster_3,0.16045318335979092,-0.8155481608770407
BMDP_OUT_30046,Cluster_3,0.16045318335979092,-0.8155481608770407
BMDP_OUT_30047,Cluster_2,-0.8270430475978072,1.129223121412164
BMDP_OUT_30048,Cluster_2,-0.8270430475978072,1.129223121412164
BMDP_OUT_30059,Cluster_2,-1.0338824450378807,0.8796213624323426
BMDP_OUT_30104,Cluster_3,-0.3202447341288941,-1.3240597314280196
BMDP_OUT_30117,Cluster_2,-0.6370398514873615,0.8717890787361772
BMDP_OUT_30132,Cluster_3,-0.3239200275838663,-0.6199234980653258
